"0000403804","Rudolf Hinze"
"0000300963","Produce Junction"
"CU213","Customer 03"
"0000405222","Martin Margaret"
"0000403568","Rob Gibbs"
"0000404760","Rinta-Filppula Campbell"
"0000300386","Klinik-Apotheke"
"0000100109","New York Security Services"
"0000402611","Tracy Grin"
"0000300964","Wally World"
"0000404761","Roesvik Stokes"
"T-S62B20","Software Systeme Gmb"
"0000405223","Julie Hughrs"
"0000403569","Daniel Russell"
"0000300387","Abteilung Kardiologie"
"CU214","Customer 04"
"0000401033","SANDRA GEORGE"
"0000402612","Tracy Paul"
"0000100110","Chinese Garden Restaurant"
"0000404762","Weber Williams"
"T-S62B21","Software Systeme Gmb"
"0000300965","Object"
"0000405224","Rinta-Filppula Rowe"
"0000403570","Warren Bain"
"0000300388","Abteilung Radiologie"
"CU215","Customer 05"
"0000401034","SANDRA GIRARDON"
"0000402613","Alex Green"
"0000100111","All you want to have"
"0000300966","RMart"
"0000404763","Wood Kimberley-Jones"
"0000403571","Joey Tudor"
"CU216","Customer 06"
"0000405225","Glyn Evans"
"0000100116","Keens"
"0000401035","SUZANNE GOLD"
"0000300967","Home Storehouse"
"T-S62B22","Software Systeme Gmb"
"0000300389","Abteilung Chirurgie"
"0000402614","Steve Hall"
"0000404764","John Wright"
"CU217","Customer 07"
"0000403572","Hardy Oliver"
"0000405226","Helen Bowen"
"0000100121","Starbucks Corporation"
"0000300968","Bed Bath & Luxury"
"0000401036","SANDRA GOULD"
"0000402615","Agnes McFarland"
"0000404765","Robert Nicholls"
"CU218","Customer 08"
"T-S62B23","Software Systeme Gmb"
"0000405227","John Laine"
"0000300390","Krankenhaus-Apotheke"
"0000401037","LORI GRANT"
"0000100126","Peter Peterson"
"0000403573","Roger Cain"
"0000300969","ToysRU"
"CU2200","Plant Paris"
"0000402616","Albert Walton"
"0000404766","Martin Hall"
"T-S62B24","Software Systeme Gmb"
"0000405228","Michael E Roland"
"0000300391","Abteilung Onkologie"
"0000100127","Susan Miller"
"0000401038","SANDRA GRAYSON"
"0000300970","Small's Drugs"
"0000402617","Edward Perez"
"CU2210","Plant Lyon"
"0000404767","Christopher Wormald"
"0000403574","Joanne Cameron"
"0000405229","Rupert Nyland"
"T-S62B25","Software Systeme Gmb"
"0000300392","Abteilung Kardiologie"
"0000100131","Mike Anderson"
"0000300971","Rite Health"
"0000401039","SUZANNE GREGSON"
"0000402618","Peter Harley"
"0000404768","Peter Burbage"
"0000403575","Judith Campbell"
"0000405230","Patricia Amos"
"0000100132","Donna Hall"
"T-S62B26","Software Systeme Gmb"
"0000403576","Libby Canela"
"CU2220","Plant Distibution Center Nantes"
"0000300393","Abteilung Neurologie"
"0000401040","MARIE KAHN"
"0000300972","Joe's Club"
"0000402619","Douglas Turner"
"0000100133","Werner Weber"
"0000404769","John Nyland"
"T-S62B27","Software Systeme Gmb"
"0000405231","Jenivore Llifon"
"0000403577","Jim Card"
"0000300394","Klinik-Apotheke"
"0000401041","MARIE KAPLAN"
"CU2230","Plant Distribution Center Tours"
"0000402620","Johny Bull"
"0000300973","Best Electronics"
"0000404770","Gerraint Morgan"
"0000100136","First Hyper’s Supermark"
"T-S62B28","Software Systeme Gmb"
"0000401042","MARIE KARL"
"0000405232","Martin Thoughts"
"0000402621","Peter Chadburn"
"0000403578","Patricia Carey"
"0000300974","Electronics City"
"0000300395","Praxis Dr. Schmidt"
"CU2240","Plant Distribution Center Marseille"
"0000404771","Peter Clinic"
"0000100137","Michael Lehmann"
"0000401043","JANE KARNAFEL"
"0000402622","Janett Evans"
"0000405233","Ray Jones"
"0000403579","Julie Capek"
"T-S62B29","Software Systeme Gmb"
"0000300975","Horne's"
"0000404772","Gareth Brynley"
"0000100138","Frank Johannsen"
"0000300396","Praxis Dr. Pinkas"
"CU2300","Plant Barcelona"
"0000401044","JANET KEARSLEY"
"0000402623","David Zahn"
"0000405234","Kytech Aitken"
"0000403580","Samuel Calvino"
"0000300976","Lacey's"
"T-S62B30","Software Systeme Gmb"
"0000404773","Hash Williams"
"0000100139","Andrea Lindsay"
"CU2810","Shanghai\, China - DC"
"0000405235","Niess Bros"
"0000300397","Praxis Dr. Riehm"
"0000401045","SANDRA KEILER"
"0000403581","Lisa Caldwell"
"0000300977","KBH\, Inc."
"T-S62C01","Jaspers Computers"
"0000404774","Nichola Don"
"0000402624","Chris Hardin"
"CU301","Sutherlands"
"0000100140","First Hyper’s Supermark"
"0000401046","MARIE KELLEHER"
"0000403582","Philip Dale"
"0000300978","Glander Enterprises"
"0000404775","Caroline Rachelle"
"0000402625","Jutta Yates"
"CU302","Cary Brands"
"0000300398","Praxis Dr. Höllermann"
"0000100141","Michael Johnson"
"0000405236","Nigel Brett"
"T-S62C02","Jaspers Computers"
"0000404776","Wendy Mullhall"
"0000403583","Ruth Daniel"
"0000300979","Campbell Industries"
"0000401047","JANE KEMSLEY"
"0000402626","Ronald Williams"
"CU3021","MOBILE Inc."
"0000300399","Praxis Dr. Segor"
"0000100142","Frank Fink"
"T-S62C03","Jaspers Computers"
"0000402627","Anne Jensen"
"0000300980","KBH\, Inc."
"0000405237","Michael Williams"
"0000404777","John Kalas"
"0000100143","Andrea Lindsay"
"0000401048","SANDRA KENNEDY"
"T-S62C04","Jaspers Computers"
"0000402628","Geoffrey Telep"
"0000300400","Praxis Dr. Herzog"
"0000403584","Melanie Darville"
"0000300981","KBH Corporation"
"CU303","Douglas Corporation"
"0000100146","Winterfield's"
"0000405238","Douglas Rutland"
"0000401049","MARIE KIDANE"
"0000404778","Mallene Proffitt"
"T-S62C05","Jaspers Computers"
"0000300982","KBH Consolidated"
"CU304","Great Divide"
"0000403585","Christopher Eager"
"0000100151","Hardware Union City"
"0000401050","JANE KIESEL"
"0000402629","Don Hagan"
"0000300401","Praxis Dr. Buhl"
"0000405239","Lyle Mckeown"
"CU305","Provomore"
"T-S62C06","Jaspers Computers"
"0000300983","KBH & Associates"
"0000404779","Diane Tibbetts"
"0000403586","Alyson Eastwood"
"0000402630","Michael Strauss"
"0000100152","Software Bay Inc."
"0000401051","MARIE KNIGHT"
"0000300402","Praxis Dr. McHardy"
"0000405240","Stuart Niels"
"CU306","Steele Manufacturing"
"0000300984","KBH Comp"
"T-S62C07","Jaspers Computers"
"0000404780","Robert Carter"
"0000402631","Julia Scott"
"0000100153","Hardware Jose"
"CU307","NovaAG"
"0000403587","Adam Edson"
"0000401052","JANET KNOLL"
"0000300403","Praxis Dr. Günster"
"0000405241","Hash Frederick"
"0000300985","KBH Comp2"
"T-S62C08","Jaspers Computers"
"0000404781","David Dop"
"CU308","CU308"
"0000402632","Maria Kress"
"0000100154","Software Redwood Inc."
"0000300404","Praxis Dr. Herzberg"
"0000405242","Diane Murdoch"
"0000403588","Mary Harrison"
"0000300986","KBH Comp3"
"0000401053","JANET KOBLENKO"
"T-S62C09","Jaspers Computers"
"CU309","Lebensmittelgrosshandlung Meyer"
"0000100156","Software Schwerin GmbH"
"0000404782","Michael Roberts"
"0000402633","Silvia Davis"
"0000300405","Superior Computers"
"0000405243","Lauterbach Hotel"
"0000403589","Cindy Hart"
"0000300987","KBH2\, Inc."
"0000401054","SANDRA KOGAN"
"0000100157","Hardware Hamburg OHG"
"0000404783","Ole Mills"
"CU31","US Customer 31"
"T-S62C10","Jaspers Computers"
"0000402634","Patrick Lee"
"0000403590","James Hay"
"0000405244","Zita Hughes"
"0000300410","REMA Warenhaus Nord"
"0000100158","Software Hannover GmbH"
"0000300988","KBH Partners\, Inc"
"0000401055","SANDRA KORNER"
"0000404784","Daniel Barclay"
"T-S62C11","Jaspers Computers"
"0000403591","Roger Head"
"0000402635","Dominique Rankin"
"CU3100","Plant Chicago"
"0000405245","Patrick Estates"
"0000300411","REMA WH Hamburg"
"0000404785","Alexander Adams"
"0000401056","SUZANNE LAFAURIE"
"0000100159","Netzwerk Bremen AG"
"0000300989","KBH Consultants"
"0000403592","Edmond Hendrix"
"T-S62C12","Jaspers Computers"
"CU32","US Customer 32"
"0000402636","Sarah Norman"
"0000405246","Mermaid Davies"
"0000401057","SANDRA MOORE"
"0000100160","Netzwerke Köln KG"
"0000300990","KBH Wholesale"
"CU3200","Plant Atlanta"
"0000404786","Malcolm Fenwick"
"0000402637","Patricia Masson"
"T-S62C13","Jaspers Computers"
"0000401058","SUZANNE MORENO"
"0000405247","Wendy Lawrence"
"0000100161","Hardware Frankfurt KG"
"0000300412","REMA WH Bremen"
"0000300995","Top Software"
"CU321","C. M Stores 1"
"0000401059","JANE MORRISON"
"0000404787","Alexander Sergeant"
"0000405248","Sheila Jones"
"0000403593","Kathey Hillman"
"0000402638","Jenna Mundy"
"0000100162","Software München GmbH"
"T-S62C14","Jaspers Computers"
"0000301000","Crawford Long Hospital"
"CU322","C. M Stores 2"
"0000300413","REMA Warenhaus Süd"
"0000401060","SANDRA MORSELL"
"0000404788","Barbara Rowlands"
"0000405249","Mary Davis"
"0000403594","Johnny Hix"
"0000402639","Rodriguez Collins"
"CU323","C. M Stores 3"
"0000100163","Hardware Dresden GmbH"
"T-S62C15","Jaspers Computers"
"0000301001","Emory University Hospital"
"0000401061","JANET MOSELEY"
"0000403595","Carla Hobbs"
"0000404789","Jennifer Robinson"
"0000300414","REMA WH Passau"
"CU324","C. M Stores 4"
"0000402640","Ian Herbert"
"0000100164","Software Leipzig GmbH"
"0000405250","Miles Griffiths"
"0000403596","Maria Hooker"
"0000301002","VAMC (508)"
"0000404790","Ann Riitta"
"0000401062","JANET TAFT"
"T-S62C16","Jaspers Computers"
"CU325","C. M Stores 5"
"0000402641","Cindy Lynch"
"0000300415","REMA WH Landshut"
"0000100165","Netzwerke Würzburg KG"
"0000405251","Alison Wright"
"0000403597","George Howard"
"0000301003","South Bay Medical Center"
"0000401063","JANE TAN"
"0000404791","Caroline Rowlands"
"CU326","C. M Stores 6"
"T-S62C17","Jaspers Computers"
"0000402642","Stephen Martin"
"0000300416","REMA WH Ingolstadt"
"0000100166","Hardware Bonn GmbH"
"0000405252","Joe Barker"
"0000403598","Paul Hubbard"
"0000401064","MARIE TATTI"
"CU327","C. M Stores 7"
"0000404792","John Hughes"
"0000300417","REMA WH Hannover"
"0000100167","Software Dortmund AG"
"0000301004","Parkview Medical Center"
"0000405253","Eric Gower"
"0000402643","Agnes Varda"
"0000401065","SANDRA VICTORIA"
"T-S62C18","Jaspers Computers"
"0000403599","Jack Hunt"
"CU328","C. M Stores 8"
"0000404793","Mary Jones"
"0000300418","REMA WH Bad Tölz"
"0000100168","Software Bielefeld KG"
"0000404794","Nick Hemming"
"CU329","C. M Stores 9"
"T-S62C19","Jaspers Computers"
"0000301005","Childrens Hospital"
"0000401066","JANET VICTORIA"
"0000403600","Lucy Huxley"
"0000100169","Hardware Duisburg OHG"
"0000405254","Loethe Pauline"
"0000404795","Mike Vick"
"0000300419","REMA WH Augsburg"
"0000301006","Rose Medical Center"
"CU33","US Customer 33"
"T-S62C20","Jaspers Computers"
"0000402644","Albert Brooks"
"0000403601","Dan Earls"
"0000100170","Netzwerk Essen AG"
"0000401067","LORI VILLE"
"0000404796","Lyle Offir"
"0000405255","Julie Beckett"
"0000301007","Christ Hospital"
"0000300420","REMA WH Nürnberg"
"T-S62C21","Jaspers Computers"
"0000402645","Janette Burns"
"0000403602","Mick Edson"
"CU330","IM- LA Customer"
"0000100171","S-Bank Seattle"
"0000301010","Bill McGovern"
"0000404797","Chris Scott"
"0000405256","Norma Birt"
"0000401068","SANDRA VINTON"
"0000402646","Sarah King"
"0000300421","REMA WH Deggendorf"
"T-S62C22","Jaspers Computers"
"0000403603","Sue Ellis"
"0000100172","Caferteria Operator \"Campus_1\""
"0000404798","Christine Roberts"
"0000301011","CrossWorldConsulting"
"0000401069","SUZANNE VIVAS"
"0000402647","Kate Barker"
"0000405257","Diana Rowlands"
"0000403604","Susan Ephron"
"T-S62C23","Jaspers Computers"
"0000300422","REMA WH Regensburg"
"0000100173","Coffee 2 go group"
"0000404799","Ray Davies"
"0000301012","Tech World"
"0000401070","JANET VIXXEN"
"0000402648","Maria Morgan"
"0000405258","John Wright"
"0000403605","Paula Erickson"
"T-S62C24","Jaspers Computers"
"0000100174","News and Paper"
"0000301013","Computers R Us"
"0000300423","REMA WH Freising"
"0000401071","LORI VOGEL"
"0000403606","Peter Ewing"
"0000402649","Greg Herter"
"0000405259","Kenneth Evans"
"T-S62C25","Jaspers Computers"
"0000404800","Lesley Evans"
"0000100175","Linda Hershaw"
"0000301014","Delta Link\, Inc."
"0000405260","Martin Thomas"
"0000401072","SUZANNE WALES"
"0000300425","SUPA Warenhaus Süd"
"0000402650","Greg Adams"
"0000100176","m & H consulting group"
"0000403607","Jeff MacColl"
"CU3400","Plant San Francisco"
"0000404801","David Dafis"
"0000301015","Technology\, Inc."
"0000401073","JANET WILLIAMS"
"0000405261","John Golding"
"T-S62C26","Jaspers Computers"
"0000300426","SUPA Discount Süd"
"0000402651","John Lynch"
"0000100181","山田　剛司"
"0000403608","David Mansfield"
"0000301016","Maxicom"
"CU3600","Plant Wichita"
"0000405262","Alan Camp"
"0000401074","SUZANNE WILLING"
"0000404802","Dale Deufor"
"0000100182","SAP紳士服株式会社"
"0000402652","Jim Henkel"
"T-S62C27","Jaspers Computers"
"0000403609","John Mark"
"0000300430","testcompany crm"
"CU3700","Plant Orlando"
"0000301017","Kane Technologies"
"0000405263","Stephen Peter Rhiannon"
"0000100183","Tパーク"
"0000404803","Susan Williams"
"0000402653","Sheiu Knauers"
"0000401075","LORI WINTER"
"T-S62C28","Jaspers Computers"
"0000403610","Albert Marshall"
"0000300435","Electronic Meiser GmbH"
"0000301018","Omega Corporation"
"CU4510","SAP Plant - Eastern Canada"
"0000405264","Bollerslev Coed"
"0000404804","Julie Clire"
"0000402654","Maria Bey"
"0000401076","MARIE WITENBURG"
"0000403611","Anne Martini"
"0000100184","SAP紳士雑貨"
"0000300436","Ernst Brinkmann KG"
"CU4513","Vendor for plant 4513"
"T-S62C29","Jaspers Computers"
"0000405265","Michael Jones"
"0000301019","Treadwinds Corporation"
"0000404805","Liz Calkin"
"0000401077","JANET ZANOTTO"
"0000403612","Scott May"
"0000100185","青山　沙織"
"T-S62C30","Jaspers Computers"
"0000301020","GTC\, Inc."
"0000300437","Presto"
"0000402655","Omar Anderson"
"0000404806","Stuart Rowe"
"0000403613","Stephen McCarthy"
"0000405266","Trevor Bull"
"0000100186","ムーンバックスコーヒー"
"0000401078","MARIE ZDROK"
"CU4520","Vendor for plant 4520"
"T-S62D01","CBCBDComputer Based Design"
"0000300438","Saturn"
"0000402656","Kent Dean"
"0000301021","Plymouth Technologies"
"0000404807","Glyn Hoyland"
"0000405267","Ann Robinson"
"0000403614","Taffy McBride"
"0000401079","LORI ZINNY"
"CU4530","Vendor for plant 4530"
"0000300439","L'Espresso"
"T-S62D02","CBCBDComputer Based Design"
"0000402657","Mary Nelson"
"0000100187","SAPコンビニエンスストア株式会社"
"0000300440","Cucinaria"
"0000401080","SANDRA ZLOBINA"
"0000301022","Jims Distribution"
"0000404808","Veronica Boots"
"0000405268","Sylvia Williams"
"CU6100","Plant Monterrey"
"0000403615","Simon McPherson"
"0000300441","Media Markt GmbH"
"0000100188","佐藤　次郎"
"CU7510","Centro Rosario"
"T-S62D03","CBCBDComputer Based Design"
"0000405269","Siop Bartlett"
"0000403616","Patrick Merwin"
"0000301023","Annes Mart"
"0000402658","Nanc Yang"
"0000401081","JANET ZUSSIN"
"0000404809","Jennifer Silkowski"
"0000300442","R. Cardinahl Einbauküchen GmbH"
"0000100191","Steve Chen"
"0000403617","Helen Mitchell"
"T-S62D04","CBCBDComputer Based Design"
"0000405270","Colin Vaughn"
"CU911","Los Angeles - DC"
"0000301024","Mikes Mart"
"0000401082","JANE CASTILLO"
"0000100196","Atlinx Electronics"
"0000404810","Helen Brown"
"0000402659","Cliff Chase"
"0000300443","Schaulandt GmbH"
"0000403618","Ramsey Moore"
"T-S62D05","CBCBDComputer Based Design"
"0000405271","John Chamchoun"
"CUSKR_CN01","Korean Export Company"
"0000301025","Di Mart"
"0000401083","JANE SANCHEZ"
"0000100197","Atlinx Electronics"
"0000402660","Jeff Henderson"
"0000404811","Duncan Oliver"
"0000403619","Stella Myers"
"T-S62D06","CBCBDComputer Based Design"
"0000405272","Bruillard Nolan"
"0000300444","Elektro Hausgeräte Markt"
"0000100201","TLB Grants"
"0000401084","ALAN ALBERT"
"CUST-00","Value Mart"
"0000403620","Cornelius Owen"
"0000402661","Andrew Chang"
"0000404812","Irene Taylor"
"T-S62D07","CBCBDComputer Based Design"
"0000301030","eCATT Services Ltd."
"0000405273","Cohen Price"
"0000300445","The CONRAN Shop"
"0000401085","JOHN ALLARD"
"CUST-001","Apple Inc. DE"
"0000403621","Edward Ray"
"0000404813","Aled Dillon"
"0000100206","First Hyper’s Supermarket Ltd."
"0000402662","Hugo Hunter"
"0000301035","Tech Inc."
"0000401086","ALAN ALMODOVAR"
"T-S62D08","CBCBDComputer Based Design"
"CUST-002","Apple Inc. NO"
"0000405274","Dogger Simatti"
"0000403622","Kathleen Reed"
"0000100207","Michael Johnson"
"0000301040","vNet"
"0000402663","John Ewing"
"0000300446","elektro-pehmöller"
"T-S62D09","CBCBDComputer Based Design"
"0000100208","Frank Fink"
"0000405275","Downes Yates"
"0000403623","Patricia Rees"
"CUST-003","Apple Inc. FR"
"0000402664","Lee Winter"
"0000404814","Mary Best"
"0000300447","F.S. Kustermann GmbH"
"0000301045","Data Corp."
"0000401087","JIM ALONZO"
"T-CO05A20","Becker"
"0000100209","Andrea Lindsay"
"0000405276","Ferrucci Sea"
"CUST-004","Apple Inc. IT"
"0000403624","Clyde Reilly"
"0000402665","Gina Curtis"
"0000404815","Kenneth Lucas"
"0000401088","ALAN ANCELIN"
"0000300448","Espresso World"
"T-CO05A20A","Becker 20a"
"0000301046","Second Source"
"0000100211","NWT AG"
"0000403625","Teresa Rashid"
"0000402666","Mark Morrison"
"0000405277","Ivan Potter"
"CUST-005","Apple Inc. US"
"0000404816","Esmie Davies"
"0000401089","Peter Baker"
"0000300449","J. Fröschl GmbH & Co."
"T-CO05A21","Becker"
"0000403135","Alan Eagle"
"0000301047","Lee"
"0000403626","Margaret Richards"
"0000405278","Loethe Etheridge"
"0000404817","Lorraine Williams"
"CUST-006","Apple Inc. CA"
"0000401090","JAMES ANTONIUS"
"0000402667","Emma Gonzales"
"0000300450","Delta Elektro GmbH"
"T-CO05A21A","Becker 21a"
"0000403136","Kate Rennison"
"0000301048","Samsung Dept - Bundang"
"0000403627","Russell Riker"
"0000405279","Marshall Murdoch"
"0000401091","JIM ANTRIM"
"0000404818","Mary Jones"
"CUST-007","Apple Inc. CN"
"0000402668","Kenny A Robertson"
"0000300451","Erich Kembügler GmbH"
"0000403137","Stanley Rawls"
"T-CO05A22","Becker"
"0000301049","Lee"
"0000403628","Greg Robb"
"0000405280","Martin Engineer"
"CUST-008","Apple Inc. JP"
"0000404819","Patricia Eskauriatza"
"0000401092","BEN ARDEN"
"0000300452","Pfefferle"
"0000402669","John Deford"
"T-CO05A22A","Becker 22a"
"0000301050","Lotte Dept - Jamsil"
"0000403138","Joseph Hall"
"CUST-009","Apple Inc. TW"
"0000300453","Macchina Caffe"
"0000405281","Neuwirt Matheson"
"0000403629","Jennifer Rollins"
"0000402670","Roger Garib"
"T-CO05A23","Becker"
"0000401093","BILL ARDITTI"
"0000403139","Kate Hamilton"
"0000404820","Lesley Gosling"
"CUST-98","Coopersburg Motor Market"
"0000301051","Lotte Dept - Bundang"
"0000300454","The CONRAN Shop"
"0000403630","Terra Roy"
"0000405282","Niess Owen"
"0000402671","Laurel K. Iams"
"T-CO05A23A","Becker 23a"
"0000404821","Susan Amos"
"0000403140","Ralph Gibbs"
"0000301052","Emart - Jamsil"
"0000405283","Nikolov Forte"
"CUST-99","Motormarkt Rot"
"0000403141","Jerry Russell"
"0000402672","Chelsa Quinn Fisher"
"0000403631","Barbara Ryan"
"0000300455","ProMarkt Kudamm"
"0000401094","BILL BLANKENSHIP"
"T-CO05A24","Becker"
"CUST-99A","Priced less"
"0000404822","Christine Davis"
"0000403142","Suzanne Bain"
"0000402673","Andrew Kleven"
"0000301053","Emart - Bundang"
"0000405284","Tomas Proctor"
"0000300456","Branz Elektrogeräte"
"0000401095","JAMES BLANKSHINE"
"0000403632","Alan Sand"
"T-CO05A24A","Becker 24a"
"CUST01","Customer 01"
"0000403143","Lynn Tudor"
"0000300457","Walther Hausgeräte GmbH"
"0000301055","Homeplus"
"0000402674","Robert MacLean"
"0000404823","Linda Erich"
"0000401096","BEN BLUMENFELD"
"0000405285","Baruch Watson"
"T-CO05A25","Becker"
"0000403144","Alice Oliver"
"0000403633","Kate Shields"
"CUST02","Customer 02"
"0000300458","Smidt GmbH"
"0000402675","Mark W. Calligan"
"0000301056","Homeplus"
"0000404824","John Fitzgerald"
"0000401097","JOHN BLUMENTHAL"
"T-CO05A25A","Becker 25a"
"0000403145","Marian Cain"
"0000405286","Passey Mcquilkin"
"0000403634","Stanley Sherman"
"CUST03","Customer 03"
"0000402676","Nancy Hampton"
"0000404825","Trevor Dean"
"0000301057","Homeplus"
"T-CO05A26","Becker"
"0000300459","Friedrich Neuhoff KG"
"0000401098","BILL BLUNT"
"0000403146","Eve Cameron"
"0000402677","Kevin Hammer"
"0000404826","Michael Margaret"
"0000405287","Qvarsell Evans"
"T-CO05A26A","Becker 26a"
"CUST04","Customer 04"
"0000301058","Homeplus"
"0000403635","Joseph Shriver"
"0000403147","Nathan Campbell"
"0000402678","Charles Smith"
"0000404827","Patrick Scott"
"T-CO05A27","Becker"
"0000405288","Ragsdale Campbell"
"CUST05","Customer 05"
"0000403148","John Canela"
"0000300460","Electronic Meiser GmbH"
"0000402679","Patricia Yang"
"0000301059","Homeplus"
"0000401099","BEN BLY"
"0000404828","Margaret Snelgrove"
"0000403636","Kate Singer"
"T-CO05A27A","Becker 27a"
"CUST06","Customer 06"
"0000403149","Louise Card"
"0000402680","Pat Cooper"
"0000401100","JOHN BLYTHE"
"0000300461","Electronic Meiser GmbH"
"0000405289","Rinta-Filppula Stokes"
"0000301060","ÀÌ¸¶Æ® Àá½ÇÁ¡"
"CUST07","Customer 07"
"T-CO05A28","Becker"
"0000403150","Maggie Carey"
"0000403637","Ralph Snyder"
"0000401101","JOHN BONACINI"
"0000404829","Derek Price"
"0000402681","Mercedes Loo"
"0000300465","Action Visual Computer"
"0000405290","Roesvik Williams"
"0000301061","이마트 분당점"
"CUST08","Customer 08"
"0000403151","Nora Capek"
"0000403638","Jerry Sparks"
"T-CO05A28A","Becker 28a"
"0000401102","JIM CLINTON"
"0000404830","Ronald Roberts"
"0000405291","Weber Kimberley-Jones"
"0000402682","Robert Miller"
"0000300466","Audio Supplies"
"CUST09","Customer 09"
"0000403152","Steve Calvino"
"0000403639","Suzanne Stevens"
"0000301062","롯데백화점 잠실점"
"T-CO05A29","Becker"
"0000404831","Val Hamlet"
"0000401103","BILL CLIVE"
"0000402683","Jack Shariffit"
"0000405292","Wood Wright"
"0000300467","Lee Services"
"CUST10","Customer 10"
"0000403153","John Caldwell"
"T-CO05A29A","Becker 29a"
"0000403640","Lynn Swann"
"0000404832","Brigit Marily"
"0000402684","Joe Grant"
"0000401104","JIM CLOHESSY"
"0000405293","Wright Nicholls"
"T-CO05A30","Becker"
"0000300468","CQ Ltd."
"0000403154","Barry Dale"
"CUST2821","US company code 2821"
"0000301063","롯데백화점 분당점"
"0000404833","Jim Herbert"
"0000403641","Alice Swift"
"0000401105","BEN CODY"
"0000405294","Robert Hall"
"0000402685","Kevin Andrew Hopkins"
"T-CO05A30A","Becker 30a"
"0000300469","CQ Manufactoring"
"0000403155","Donald Daniel"
"CUSTCIN_01","Indian Customer"
"0000404834","Nicholas Davies"
"0000403642","Marian Damron"
"0000301064","Çö´ë¹éÈ­Á¡ ¹«¿ªÁ¡"
"0000401106","JOHN COE"
"0000405295","Martin Wormald"
"0000403156","Bruce Darville"
"0000402686","Tracy Trully"
"CUSTOMER","Customer"
"0000300470","CQ Services"
"T-CSD00","Hitech AG"
"0000404835","Alwyn Challoner"
"0000401107","ALAN COFFEE"
"0000403643","Eve Dane"
"0000301065","Çö´ë¹éÈ­Á¡ ½ÅÃÌÁ¡"
"0000405296","Christopher Burbage"
"0000403157","Joe Eager"
"T-CSD01","Hitech AG"
"0000404836","Norman Hinds"
"0000403644","Nathan Davies"
"0000403158","Gail Eastwood"
"CUSTOMER00","Becker 00"
"0000401108","ALAN COFFEY"
"0000405297","Peter Nyland"
"0000402687","Tracy O'Hara"
"0000300471","Electronic World 2000"
"T-CSD02","Hitech AG"
"0000301066","2001¾Æ¿ï·¿ ÃµÈ£Á¡"
"0000403645","John Dewey"
"0000404837","Harry Gallagher"
"0000403159","Kelly Edson"
"0000405298","John Morgan"
"CUSTOMER01","Becker 01"
"0000401109","JOHN COFFIN"
"0000402688","Alex Wong"
"T-CSD03","Hitech AG"
"0000300472","Application Services Ltd."
"0000403646","Louise Dodge"
"0000301067","2001¾Æ¿ï·¿ ½ÅÃÌÁ¡"
"0000403160","Jane Harrison"
"CUSTOMER02","Becker 02"
"0000405299","Gerraint Clinic"
"0000404838","Joe Edwards"
"0000402689","Steve Webber"
"0000300473","Electronic Associates plc"
"0000401110","BILL COFFMAN"
"0000403647","Maggie Dodds"
"T-CSD04","Hitech AG"
"0000403161","Virginia Hart"
"0000405300","Peter Brynley"
"CUSTOMER03","Becker 03"
"0000402690","Agnes Mirror"
"T-CSD05","Hitech AG"
"0000403162","Chris Hay"
"CUSTOMER04","Becker 04"
"0000401111","BILL COLMAN"
"0000301068","까르푸 용산점"
"0000402691","James McLee"
"0000405301","Gareth Williams"
"0000403648","Nora Drake"
"0000404839","Dave Frederick"
"0000300474","Design Integration Ltd."
"T-CSD06","Hitech AG"
"0000403163","Lauryn Head"
"CUSTOMER05","Becker 05"
"0000401112","BILL ENSMINGER"
"0000402692","Adam Hall"
"0000405302","Hash Don"
"T-CSD07","Hitech AG"
"0000403649","Steve Dunn"
"0000301069","±î¸£Çª Àá½ÇÁ¡"
"0000300475","Future Technology Ltd."
"0000403164","Ernest Hendrix"
"0000404840","Kenneth Lloyd-Pritchard"
"0000402693","Mary Hamilton"
"CUSTOMER06","Becker 06"
"0000401113","JOHN ENTWISTLE"
"0000403650","John Kane"
"0000405303","Nichola Rachelle"
"0000301070","xNET"
"0000403165","Kristin Hillman"
"0000300476","Network Technology"
"0000402694","Cindy Gibbs"
"CUSTOMER07","Becker 07"
"0000404841","Maggie Cabs"
"T-CSD08","Hitech AG"
"0000403651","Barry Kaplan"
"0000405304","Caroline Mullhall"
"0000301071","PAS"
"0000403166","Barry Hix"
"0000300477","JTS Systems"
"CUSTOMER08","Becker 08"
"T-CSD09","Hitech AG"
"0000402695","James Russell"
"0000403652","Donald Kaufman"
"0000405305","Wendy Kalas"
"0000301075","World PC Inc."
"0000403167","Thomas Hobbs"
"0000404842","Jane Anton"
"0000300478","Cera Trans Tech"
"CUSTOMER09","Becker 09"
"0000402696","Roger Bain"
"0000403653","Bruce Kennedy"
"T-CSD10","Hitech AG"
"0000405306","John Proffitt"
"0000403168","Robert Hooker"
"0000301080","Sunny Store Inc."
"CUSTOMER1","Wally's Mart"
"0000402697","Edmond Tudor"
"0000404843","Nigel Edwards"
"T-CSD11","Hitech AG"
"0000300479","Wordwide Tech. Ltd."
"0000405307","Mallene Tibbetts"
"0000403654","Joe Kimbell"
"0000403169","Richard Howard"
"0000301085","Harry Knight"
"CUSTOMER10","Becker 10"
"0000402698","Kathey Oliver"
"T-CSD12","Hitech AG"
"0000404844","Patricia Roberts"
"0000405308","Diane Carter"
"0000300480","Bull Systems"
"CUSTOMER11","Becker 11"
"0000403655","Gail Kinnell"
